date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:12:05	872/872	---M-Z	200	added ('OK')	application/rss+xml	etag:%22aa05c5d9bcdf8ba626166cc153bae7c8-gzip%22	https://www.buzzinteractive.co/ecommerce-website-design-best-practices/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/ecommerce-website-design-best-practices/feed/index.html	(from https://www.buzzinteractive.co/ecommerce-website-design-best-practices/)
16:12:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:12:08%20GMT	https://www.buzzinteractive.co/?p=21152	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/indexfe64.html	(from https://www.buzzinteractive.co/ecommerce-website-design-best-practices/)
16:12:11	97014/97014	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2016:58:50%20GMT	https://www.buzzinteractive.co/tag/web-development/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/web-development/index.html	(from https://www.buzzinteractive.co/reshaping-web-development-and-design-in-2010-top-10-trends-to-follow/)
16:12:16	870/870	---M-Z	200	added ('OK')	application/rss+xml	etag:%226e58ce5a8549e614e1271c2352e666fc-gzip%22	https://www.buzzinteractive.co/best-front-end-development-languages/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/best-front-end-development-languages/feed/index.html	(from https://www.buzzinteractive.co/best-front-end-development-languages/)
16:12:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:12:18%20GMT	https://www.buzzinteractive.co/?p=21388	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/indexa244.html	(from https://www.buzzinteractive.co/best-front-end-development-languages/)
16:12:25	856/856	---M-Z	200	added ('OK')	application/rss+xml	etag:%22329f54646881e62db61a32a6d54b1ba8-gzip%22	https://www.buzzinteractive.co/payment-gateways-in-pakistan/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/payment-gateways-in-pakistan/feed/index.html	(from https://www.buzzinteractive.co/payment-gateways-in-pakistan/)
16:12:25	102586/102586	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:36:18%20GMT	https://www.buzzinteractive.co/category/ecommerce/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/category/ecommerce/index.html	(from https://www.buzzinteractive.co/ecommerce-website-design-best-practices/)
16:12:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:12:27%20GMT	https://www.buzzinteractive.co/?p=21868	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index8582.html	(from https://www.buzzinteractive.co/payment-gateways-in-pakistan/)
16:12:30	852/852	---M-Z	200	added ('OK')	application/rss+xml	etag:%224c2bb14ea572c91bf4bbd2141248aee9-gzip%22	https://www.buzzinteractive.co/digital-headlines-one/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/digital-headlines-one/feed/index.html	(from https://www.buzzinteractive.co/digital-headlines-one/)
16:12:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:12:31%20GMT	https://www.buzzinteractive.co/?p=21833	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/indexd9e1.html	(from https://www.buzzinteractive.co/digital-headlines-one/)
16:12:37	853/853	---M-Z	200	added ('OK')	application/rss+xml	etag:%22cbc8e904828e0c564e622e91622cc47b-gzip%22	https://www.buzzinteractive.co/chatbots-in-digital-marketing/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/chatbots-in-digital-marketing/feed/index.html	(from https://www.buzzinteractive.co/chatbots-in-digital-marketing/)
16:12:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:12:39%20GMT	https://www.buzzinteractive.co/?p=21815	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index1241.html	(from https://www.buzzinteractive.co/chatbots-in-digital-marketing/)
16:12:45	860/860	---M-Z	200	added ('OK')	application/rss+xml	etag:%2217ab459ba56c99508bf835996634082c-gzip%22	https://www.buzzinteractive.co/how-to-measure-seo-performance/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/how-to-measure-seo-performance/feed/index.html	(from https://www.buzzinteractive.co/how-to-measure-seo-performance/)
16:12:45	92527/92527	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:36:22%20GMT	https://www.buzzinteractive.co/category/digital-headlines/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/category/digital-headlines/index.html	(from https://www.buzzinteractive.co/digital-headlines-one/)
16:12:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:12:47%20GMT	https://www.buzzinteractive.co/?p=21779	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index373b.html	(from https://www.buzzinteractive.co/how-to-measure-seo-performance/)
16:12:51	877/877	---M-Z	200	added ('OK')	application/rss+xml	etag:%22dd325fd58cff06c5fbe47383dd8e813e-gzip%22	https://www.buzzinteractive.co/social-media-marketing-for-saas-business/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/social-media-marketing-for-saas-business/feed/index.html	(from https://www.buzzinteractive.co/social-media-marketing-for-saas-business/)
16:12:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:12:53%20GMT	https://www.buzzinteractive.co/?p=21750	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index813f.html	(from https://www.buzzinteractive.co/social-media-marketing-for-saas-business/)
16:13:02	851/851	---M-Z	200	added ('OK')	application/rss+xml	etag:%225949cf75010e6df2b78670fd5f5f71ab-gzip%22	https://www.buzzinteractive.co/website-development-for-startups/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/website-development-for-startups/feed/index.html	(from https://www.buzzinteractive.co/website-development-for-startups/)
16:13:03	96206/96206	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:36:26%20GMT	https://www.buzzinteractive.co/category/seo/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/category/seo/index.html	(from https://www.buzzinteractive.co/how-to-measure-seo-performance/)
16:13:07	930/930	---M-Z	200	added ('OK')	application/rss+xml	etag:%224a266b1a354a61c56fea72fd3ce68744-gzip%22	https://www.buzzinteractive.co/buzz-interactive-awarded-by-clutch-as-top-b2b-company-in-pakistan/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/buzz-interactive-awarded-by-clutch-as-top-b2b-company-in-pakistan/feed/index.html	(from https://www.buzzinteractive.co/buzz-interactive-awarded-by-clutch-as-top-b2b-company-in-pakistan/)
16:13:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:13:07%20GMT	https://www.buzzinteractive.co/?p=21740	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index08e3.html	(from https://www.buzzinteractive.co/buzz-interactive-awarded-by-clutch-as-top-b2b-company-in-pakistan/)
16:13:10	943/943	---M-Z	200	added ('OK')	application/rss+xml	etag:%221e8305f117cf2c45f80924f4bb66074f-gzip%22	https://www.buzzinteractive.co/reshaping-web-development-and-design-in-2010-top-10-trends-to-follow/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/reshaping-web-development-and-design-in-2010-top-10-trends-to-follow/feed/index.html	(from https://www.buzzinteractive.co/reshaping-web-development-and-design-in-2010-top-10-trends-to-follow/)
16:13:11	105667/105667	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:36:30%20GMT	https://www.buzzinteractive.co/category/social-media-marketing/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/category/social-media-marketing/index.html	(from https://www.buzzinteractive.co/social-media-marketing-for-saas-business/)
16:13:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:13:10%20GMT	https://www.buzzinteractive.co/?p=21614	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index04d6.html	(from https://www.buzzinteractive.co/ios-app-development-tools-for-developers/)
16:13:11	862/862	---M-Z	200	added ('OK')	application/rss+xml	etag:%2282007744dc04ec020a6c7b0918f21e7a-gzip%22	https://www.buzzinteractive.co/ios-app-development-tools-for-developers/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/ios-app-development-tools-for-developers/feed/index.html	(from https://www.buzzinteractive.co/ios-app-development-tools-for-developers/)
16:13:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:13:15%20GMT	https://www.buzzinteractive.co/?p=21601	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/indexdf81.html	(from https://www.buzzinteractive.co/android-app-development-tools-for-developers/)
16:13:16	875/875	---M-Z	200	added ('OK')	application/rss+xml	etag:%2219b623efcf5d15a0651d80b4e5cf8e3e-gzip%22	https://www.buzzinteractive.co/android-app-development-tools-for-developers/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/android-app-development-tools-for-developers/feed/index.html	(from https://www.buzzinteractive.co/android-app-development-tools-for-developers/)
16:13:17	865/865	---M-Z	200	added ('OK')	application/rss+xml	etag:%2219b623efcf5d15a0651d80b4e5cf8e3e-gzip%22	https://www.buzzinteractive.co/progressive-web-apps-vs-react-native/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/progressive-web-apps-vs-react-native/feed/index.html	(from https://www.buzzinteractive.co/progressive-web-apps-vs-react-native/)
16:13:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:13:19%20GMT	https://www.buzzinteractive.co/?p=21186	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/indexc7a1.html	(from https://www.buzzinteractive.co/progressive-web-apps-vs-react-native/)
16:13:23	178522/178522	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2014:07:14%20GMT	https://www.buzzinteractive.co/progressive-web-app-development-services/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/progressive-web-app-development-services/index.html	(from https://www.buzzinteractive.co/progressive-web-apps-vs-react-native/)
16:13:24	849/849	---M-Z	200	added ('OK')	application/rss+xml	etag:%220e95ade995391d679404ec374f3f4a8a-gzip%22	https://www.buzzinteractive.co/shopify-vs-woocommerce/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/shopify-vs-woocommerce/feed/index.html	(from https://www.buzzinteractive.co/shopify-vs-woocommerce/)
16:13:26	94276/94276	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:36:33%20GMT	https://www.buzzinteractive.co/category/uncategorised/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/category/uncategorised/index.html	(from https://www.buzzinteractive.co/android-app-development-tools-for-developers/)
16:13:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:13:25%20GMT	https://www.buzzinteractive.co/?p=20903	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index0fdf.html	(from https://www.buzzinteractive.co/shopify-vs-woocommerce/)
16:13:28	832/832	---M-Z	200	added ('OK')	application/rss+xml	etag:%22f5df265ac763667ee0be32d800b267ab-gzip%22	https://www.buzzinteractive.co/magento-vs-opencart/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/magento-vs-opencart/feed/index.html	(from https://www.buzzinteractive.co/magento-vs-opencart/)
16:13:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:13:28%20GMT	https://www.buzzinteractive.co/?p=20863	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/indexa794.html	(from https://www.buzzinteractive.co/magento-vs-opencart/)
16:13:34	859/859	---M-Z	200	added ('OK')	application/rss+xml	etag:%22d5e69caf26a78d1bcd65187a0e05c59d-gzip%22	https://www.buzzinteractive.co/wordpress-vs-joomla-vs-drupal/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wordpress-vs-joomla-vs-drupal/feed/index.html	(from https://www.buzzinteractive.co/wordpress-vs-joomla-vs-drupal/)
16:13:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:13:33%20GMT	https://www.buzzinteractive.co/?p=20837	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/indexbea2.html	(from https://www.buzzinteractive.co/wordpress-vs-joomla-vs-drupal/)
16:13:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:13:36%20GMT	https://www.buzzinteractive.co/?p=20723	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index03ec.html	(from https://www.buzzinteractive.co/mobile-apps-for-business-management/)
16:13:38	866/866	---M-Z	200	added ('OK')	application/rss+xml	etag:%220aa8062e74f7c811108a22dee1606e59-gzip%22	https://www.buzzinteractive.co/mobile-apps-for-business-management/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/mobile-apps-for-business-management/feed/index.html	(from https://www.buzzinteractive.co/mobile-apps-for-business-management/)
16:13:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:13:40%20GMT	https://www.buzzinteractive.co/?p=20475	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index8622.html	(from https://www.buzzinteractive.co/customized-software-for-your-business/)
16:13:41	170478/170478	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:36:37%20GMT	https://www.buzzinteractive.co/react-native-app-development-services/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/react-native-app-development-services/index.html	(from https://www.buzzinteractive.co/progressive-web-apps-vs-react-native/)
16:13:41	867/867	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ec8058afc614c1d668cd912705f7a267-gzip%22	https://www.buzzinteractive.co/customized-software-for-your-business/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/customized-software-for-your-business/feed/index.html	(from https://www.buzzinteractive.co/customized-software-for-your-business/)
16:13:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:13:45%20GMT	https://www.buzzinteractive.co/?p=20238	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index5086.html	(from https://www.buzzinteractive.co/wordpress-booking-plugins/)
16:13:46	848/848	---M-Z	200	added ('OK')	application/rss+xml	etag:%2211f9f7fbe6c5f3f52678e17630c875b6-gzip%22	https://www.buzzinteractive.co/wordpress-booking-plugins/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wordpress-booking-plugins/feed/index.html	(from https://www.buzzinteractive.co/wordpress-booking-plugins/)
16:13:46	907/907	---M-Z	200	added ('OK')	application/rss+xml	etag:%2267c141e7fd87ac284a3c645654063a0c-gzip%22	https://www.buzzinteractive.co/seo-in-2019-is-different-4-disruptor-trends-to-understand/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/seo-in-2019-is-different-4-disruptor-trends-to-understand/feed/index.html	(from https://www.buzzinteractive.co/seo-in-2019-is-different-4-disruptor-trends-to-understand/)
16:13:48	158239/158239	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2013:31:29%20GMT	https://www.buzzinteractive.co/magento-development-services/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/magento-development-services/index.html	(from https://www.buzzinteractive.co/magento-vs-opencart/)
16:13:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:13:48%20GMT	https://www.buzzinteractive.co/?p=19862	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/indexe1ce.html	(from https://www.buzzinteractive.co/seo-in-2019-is-different-4-disruptor-trends-to-understand/)
16:13:53	890/890	---M-Z	200	added ('OK')	application/rss+xml	etag:%224060a8ff02d85737f6335100275668b2-gzip%22	https://www.buzzinteractive.co/discover-on-demand-apps-in-2019/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/discover-on-demand-apps-in-2019/feed/index.html	(from https://www.buzzinteractive.co/discover-on-demand-apps-in-2019/)
16:13:53	92165/92165	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:36:46%20GMT	https://www.buzzinteractive.co/tag/seo-service/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/seo-service/index.html	(from https://www.buzzinteractive.co/seo-in-2019-is-different-4-disruptor-trends-to-understand/)
16:13:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:13:55%20GMT	https://www.buzzinteractive.co/?p=19783	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/indexd57d.html	(from https://www.buzzinteractive.co/discover-on-demand-apps-in-2019/)
16:13:59	92069/92069	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:36:49%20GMT	https://www.buzzinteractive.co/tag/top-seo-companies/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/top-seo-companies/index.html	(from https://www.buzzinteractive.co/seo-in-2019-is-different-4-disruptor-trends-to-understand/)
16:13:59	87037/87037	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:36:42%20GMT	https://www.buzzinteractive.co/tag/seo-agency/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/seo-agency/index.html	(from https://www.buzzinteractive.co/seo-in-2019-is-different-4-disruptor-trends-to-understand/)
16:14:01	92216/92216	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:36:55%20GMT	https://www.buzzinteractive.co/tag/app-development/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/app-development/index.html	(from https://www.buzzinteractive.co/discover-on-demand-apps-in-2019/)
16:14:10	89303/89303	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:37:02%20GMT	https://www.buzzinteractive.co/tag/web-design-trends-in-2019/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/web-design-trends-in-2019/index.html	(from https://www.buzzinteractive.co/discover-on-demand-apps-in-2019/)
16:14:12	99296/99296	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:36:58%20GMT	https://www.buzzinteractive.co/tag/digital-marketing/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/digital-marketing/index.html	(from https://www.buzzinteractive.co/discover-on-demand-apps-in-2019/)
16:14:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:14:12%20GMT	https://www.buzzinteractive.co/?p=19776	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index96e8.html	(from https://www.buzzinteractive.co/buzz-interactive-clutch-standout-digital-marketing-agency/)
16:14:14	94898/94898	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:37:06%20GMT	https://www.buzzinteractive.co/tag/web-development-services/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/web-development-services/index.html	(from https://www.buzzinteractive.co/discover-on-demand-apps-in-2019/)
16:14:21	94286/94286	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2016:23:39%20GMT	https://www.buzzinteractive.co/tag/clutch/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/clutch/index.html	(from https://www.buzzinteractive.co/buzz-interactive-clutch-standout-digital-marketing-agency/)
16:14:21	94569/94569	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2011:27:02%20GMT	https://www.buzzinteractive.co/tag/buzz-interactive/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/buzz-interactive/index.html	(from https://www.buzzinteractive.co/buzz-interactive-clutch-standout-digital-marketing-agency/)
16:14:30	94382/94382	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2020:31:12%20GMT	https://www.buzzinteractive.co/tag/clutch-listing/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/clutch-listing/index.html	(from https://www.buzzinteractive.co/buzz-interactive-clutch-standout-digital-marketing-agency/)
16:14:34	94538/94538	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:37:13%20GMT	https://www.buzzinteractive.co/tag/digital-marketing-directory/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/digital-marketing-directory/index.html	(from https://www.buzzinteractive.co/buzz-interactive-clutch-standout-digital-marketing-agency/)
16:14:34	889/889	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ba7279388bdd2e4b0c1bc2305d92f034-gzip%22	https://www.buzzinteractive.co/5-sales-marketing-tips-to-help-grow-your-business/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/5-sales-marketing-tips-to-help-grow-your-business/feed/index.html	(from https://www.buzzinteractive.co/5-sales-marketing-tips-to-help-grow-your-business/)
16:14:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:14:36%20GMT	https://www.buzzinteractive.co/?p=19437	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index1e31.html	(from https://www.buzzinteractive.co/5-sales-marketing-tips-to-help-grow-your-business/)
16:14:39	888/888	---M-Z	200	added ('OK')	application/rss+xml	etag:%22464a9d1f5d1993d8ebafc0697e7c3e9e-gzip%22	https://www.buzzinteractive.co/the-5-best-tools-to-get-more-followers-on-instagram/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/the-5-best-tools-to-get-more-followers-on-instagram/feed/index.html	(from https://www.buzzinteractive.co/the-5-best-tools-to-get-more-followers-on-instagram/)
16:14:39	94550/94550	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:37:16%20GMT	https://www.buzzinteractive.co/tag/top-digital-marketing-agency/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/top-digital-marketing-agency/index.html	(from https://www.buzzinteractive.co/buzz-interactive-clutch-standout-digital-marketing-agency/)
16:14:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:14:40%20GMT	https://www.buzzinteractive.co/?p=19043	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/indexf215.html	(from https://www.buzzinteractive.co/the-5-best-tools-to-get-more-followers-on-instagram/)
16:14:49	92375/92375	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2017:56:48%20GMT	https://www.buzzinteractive.co/tag/instagram-growth-hacking/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/instagram-growth-hacking/index.html	(from https://www.buzzinteractive.co/the-5-best-tools-to-get-more-followers-on-instagram/)
16:14:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:14:52%20GMT	https://www.buzzinteractive.co/?p=18840	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index4f0a.html	(from https://www.buzzinteractive.co/best-of-the-best-with-buzz/)
16:14:56	92339/92339	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:37:21%20GMT	https://www.buzzinteractive.co/tag/social-media-services/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/social-media-services/index.html	(from https://www.buzzinteractive.co/the-5-best-tools-to-get-more-followers-on-instagram/)
16:14:57	867/867	---M-Z	200	added ('OK')	application/rss+xml	etag:%223c953bab6755916ec5d6d7e76025503a-gzip%22	https://www.buzzinteractive.co/top-5-web-design-trends-to-watch-for-in-2019/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/top-5-web-design-trends-to-watch-for-in-2019/feed/index.html	(from https://www.buzzinteractive.co/top-5-web-design-trends-to-watch-for-in-2019/)
16:15:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:14:59%20GMT	https://www.buzzinteractive.co/?p=18680	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index6e0e.html	(from https://www.buzzinteractive.co/top-5-web-design-trends-to-watch-for-in-2019/)
16:15:01	902/902	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e88ace68196fdadf79ba1385d7abb4a1-gzip%22	https://www.buzzinteractive.co/2-digital-marketing-trends-you-cant-afford-to-ignore/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/2-digital-marketing-trends-you-cant-afford-to-ignore/feed/index.html	(from https://www.buzzinteractive.co/2-digital-marketing-trends-you-cant-afford-to-ignore/)
16:15:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:15:02%20GMT	https://www.buzzinteractive.co/?p=18581	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/indexd10f.html	(from https://www.buzzinteractive.co/2-digital-marketing-trends-you-cant-afford-to-ignore/)
16:15:07	891/891	---M-Z	200	added ('OK')	application/rss+xml	etag:%227e39e69c5f9114798bb4397da8a5adda-gzip%22	https://www.buzzinteractive.co/buzz-interactive-recognized-for-marketing-excellence/feed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/buzz-interactive-recognized-for-marketing-excellence/feed/index.html	(from https://www.buzzinteractive.co/buzz-interactive-recognized-for-marketing-excellence/)
16:15:10	92411/92411	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2013:04:36%20GMT	https://www.buzzinteractive.co/tag/digital-marketing-trends/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/tag/digital-marketing-trends/index.html	(from https://www.buzzinteractive.co/2-digital-marketing-trends-you-cant-afford-to-ignore/)
16:15:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:15:10%20GMT	https://www.buzzinteractive.co/?p=18562	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/indexb911.html	(from https://www.buzzinteractive.co/buzz-interactive-recognized-for-marketing-excellence/)
